engine_id,engine_name,source_file,source_section,category,target_customer,problem,offer,price_low,price_high,price_label,recurring_possible,speed_to_cash_days,startup_cost_nzd,human_effort,automation_potential,acquisition,execution_status,revenue,next_action,total_score,band,score_speed_to_cash,score_low_human_effort,score_recurring_revenue,score_gross_margin,score_observable_demand,score_automation_potential,score_scalability,merged_count,needs_client_data,physical_component
ME-0082,Before / After Job Report Service,HERMES_MEGA_MONEY_ENGINE_PART_1_OF_5.md,HERMES_MEGA_MONEY_ENGINE_PART_1_OF_5.md:L10859,,"Cleaners, flooring, painting, landscaping, restoration, maintenance.",,Create client handover report from before/after photos and job notes.,None,None,,False,1,0,very_low,5/5,,DISCOVERED,0,,81,EXECUTE_NOW,25,20,8,12,6,5,5,1,False,False
ME-0266,Terms & Conditions Difference Checker,HERMES_MEGA_MONEY_ENGINE_PART_3_OF_5.md,HERMES_MEGA_MONEY_ENGINE_PART_3_OF_5.md:L11031,document_analysis,businesses reviewing updated supplier/customer terms,,Compare old and new terms and highlight textual changes for professional review.,99,999,$99–$999/project,False,1,0,very_low,5/5,,DISCOVERED,0,,81,EXECUTE_NOW,25,20,8,12,6,5,5,1,False,False
ME-0053,Newsletter-as-a-Service,HERMES_MEGA_MONEY_ENGINE_PART_1_OF_5.md,HERMES_MEGA_MONEY_ENGINE_PART_1_OF_5.md:L6364,,Local businesses and niche operators.,,Done-for-you weekly/monthly newsletter content and send-ready copy.,None,None,,True,3,0,very_low,5/5,,DISCOVERED,0,,80,EXECUTE_NOW,18,20,20,12,0,5,5,1,False,False
ME-0055,Social Media Calendar Subscription,HERMES_MEGA_MONEY_ENGINE_PART_1_OF_5.md,HERMES_MEGA_MONEY_ENGINE_PART_1_OF_5.md:L6654,,Small businesses wanting ready-to-post content without agency management.,,"Monthly 30-post calendar by industry with captions, hooks, CTA and optional image prompts.",None,None,,True,3,0,very_low,5/5,,DISCOVERED,0,,80,EXECUTE_NOW,18,20,20,12,0,5,5,1,False,False
ME-0070,Tender / Opportunity Alert Subscription,HERMES_MEGA_MONEY_ENGINE_PART_1_OF_5.md,HERMES_MEGA_MONEY_ENGINE_PART_1_OF_5.md:L9119,,Contractors and B2B service firms.,,Recurring filtered opportunity digest matched to the client’s capabilities.,None,None,,True,3,0,very_low,5/5,,DISCOVERED,0,,80,EXECUTE_NOW,18,20,20,12,0,5,5,1,False,False
ME-0211,Missed Call Recovery Assistant,HERMES_MEGA_MONEY_ENGINE_PART_3_OF_5.md,HERMES_MEGA_MONEY_ENGINE_PART_3_OF_5.md:L2066,sales_recovery,businesses receiving inbound calls,,Recover missed-call opportunities by prioritising missed callers and preparing follow-up messages.,149,799,$199–$799 setup or $149–$599/month,True,3,0,very_low,5/5,,DISCOVERED,0,,80,EXECUTE_NOW,18,20,20,12,0,5,5,1,False,False
ME-0213,Quote Expiry Monitor,HERMES_MEGA_MONEY_ENGINE_PART_3_OF_5.md,HERMES_MEGA_MONEY_ENGINE_PART_3_OF_5.md:L2392,quote_ops,quote-heavy businesses,,"Track quote expiry dates and prepare renewal, repricing or closure follow-ups.",149,799,$199–$799 setup or $149–$599/month,True,3,0,very_low,5/5,,DISCOVERED,0,,80,EXECUTE_NOW,18,20,20,12,0,5,5,1,False,False
ME-0215,Project Start Reminder System,HERMES_MEGA_MONEY_ENGINE_PART_3_OF_5.md,HERMES_MEGA_MONEY_ENGINE_PART_3_OF_5.md:L2718,project_admin,trades and project businesses,,"Prepare pre-start customer reminders about access, parking, pets, site preparation and timing.",199,999,$199–$999/month or per-job,True,3,0,very_low,5/5,,DISCOVERED,0,,80,EXECUTE_NOW,18,20,20,12,0,5,5,1,False,False
ME-0216,Pre-Job Customer Brief Generator,HERMES_MEGA_MONEY_ENGINE_PART_3_OF_5.md,HERMES_MEGA_MONEY_ENGINE_PART_3_OF_5.md:L2881,project_admin,field teams and trades,,Turn enquiry/job intake into a one-page pre-job brief for staff.,199,999,$199–$999/month or per-job,True,3,0,very_low,5/5,,DISCOVERED,0,,80,EXECUTE_NOW,18,20,20,12,0,5,5,1,False,False
ME-0218,Repeat-Service Predictor,HERMES_MEGA_MONEY_ENGINE_PART_3_OF_5.md,HERMES_MEGA_MONEY_ENGINE_PART_3_OF_5.md:L3207,retention,recurring-service businesses,,Identify customers likely due for service again based on historical intervals.,149,999,$199–$999 setup or $149–$699/month,True,3,0,very_low,5/5,,DISCOVERED,0,,80,EXECUTE_NOW,18,20,20,12,0,5,5,1,False,False
ME-0219,Customer Next-Best-Service Engine,HERMES_MEGA_MONEY_ENGINE_PART_3_OF_5.md,HERMES_MEGA_MONEY_ENGINE_PART_3_OF_5.md:L3370,retention,multi-service businesses,,Recommend the most logical next service for each past customer using approved rules and history.,149,999,$199–$999 setup or $149–$699/month,True,3,0,very_low,5/5,,DISCOVERED,0,,80,EXECUTE_NOW,18,20,20,12,0,5,5,1,False,False
ME-0220,Loyalty Campaign Builder,HERMES_MEGA_MONEY_ENGINE_PART_3_OF_5.md,HERMES_MEGA_MONEY_ENGINE_PART_3_OF_5.md:L3533,retention,repeat-purchase businesses,,Design retention campaigns around purchase frequency and customer value.,149,999,$199–$999 setup or $149–$699/month,True,3,0,very_low,5/5,,DISCOVERED,0,,80,EXECUTE_NOW,18,20,20,12,0,5,5,1,False,False
ME-0252,Asset Warranty Expiry Monitor,HERMES_MEGA_MONEY_ENGINE_PART_3_OF_5.md,HERMES_MEGA_MONEY_ENGINE_PART_3_OF_5.md:L8749,monitoring,asset-heavy businesses,,Track product/equipment warranty expiries and prepare action lists.,99,999,$99–$999/month,True,3,0,very_low,5/5,,DISCOVERED,0,,80,EXECUTE_NOW,18,20,20,12,0,5,5,1,False,False
ME-0296,Progress Claim Drafting Assistant,HERMES_MEGA_MONEY_ENGINE_PART_3_OF_5.md,HERMES_MEGA_MONEY_ENGINE_PART_3_OF_5.md:L15921,payments_admin,construction/project businesses,,Turn approved project progress data into draft progress claim descriptions.,149,599,$149–$599/month,True,3,0,very_low,5/5,,DISCOVERED,0,,80,EXECUTE_NOW,18,20,20,12,0,5,5,1,False,False
ME-0297,Customer Statement Explainer,HERMES_MEGA_MONEY_ENGINE_PART_3_OF_5.md,HERMES_MEGA_MONEY_ENGINE_PART_3_OF_5.md:L16084,payments_admin,businesses with customer accounts,,Create plain-language summaries of account statements for support use.,149,599,$149–$599/month,True,3,0,very_low,5/5,,DISCOVERED,0,,80,EXECUTE_NOW,18,20,20,12,0,5,5,1,False,False
ME-0299,Cash Collection Priority Queue,HERMES_MEGA_MONEY_ENGINE_PART_3_OF_5.md,HERMES_MEGA_MONEY_ENGINE_PART_3_OF_5.md:L16410,payments_admin,businesses with receivables,,"Rank overdue accounts by value, age and client-defined risk.",149,599,$149–$599/month,True,3,0,very_low,5/5,,DISCOVERED,0,,80,EXECUTE_NOW,18,20,20,12,0,5,5,1,False,False
ME-0301,Recurring Service Due List,HERMES_MEGA_MONEY_ENGINE_PART_3_OF_5.md,HERMES_MEGA_MONEY_ENGINE_PART_3_OF_5.md:L16736,retention,maintenance/service businesses,,Produce weekly list of customers likely due service.,149,999,$199–$999 setup or $149–$699/month,True,3,0,very_low,5/5,,DISCOVERED,0,,80,EXECUTE_NOW,18,20,20,12,0,5,5,1,False,False
ME-0302,Customer Dormancy Monitor,HERMES_MEGA_MONEY_ENGINE_PART_3_OF_5.md,HERMES_MEGA_MONEY_ENGINE_PART_3_OF_5.md:L16899,retention,repeat-purchase businesses,,Flag customers becoming inactive before they fully churn.,149,999,$199–$999 setup or $149–$699/month,True,3,0,very_low,5/5,,DISCOVERED,0,,80,EXECUTE_NOW,18,20,20,12,0,5,5,1,False,False
ME-0313,Industry Calendar Subscription,HERMES_MEGA_MONEY_ENGINE_PART_3_OF_5.md,HERMES_MEGA_MONEY_ENGINE_PART_3_OF_5.md:L18692,monitoring,niche business sectors,,"Maintain a calendar of deadlines, events, seasonal dates and buying periods.",99,999,$99–$999/month,True,3,0,very_low,5/5,,DISCOVERED,0,,80,EXECUTE_NOW,18,20,20,12,0,5,5,1,False,False
ME-0318,Repeat Purchase Reminder Engine,HERMES_MEGA_MONEY_ENGINE_PART_4_OF_5.md,HERMES_MEGA_MONEY_ENGINE_PART_4_OF_5.md:L490,retention,repeat-purchase businesses,,Prepare reminders based on typical repurchase interval.,149,999,$199–$999 setup or $149–$699/month,True,3,0,very_low,5/5,,DISCOVERED,0,,80,EXECUTE_NOW,18,20,20,12,0,5,5,1,False,False
ME-0329,Content Decay Monitor,HERMES_MEGA_MONEY_ENGINE_PART_4_OF_5.md,HERMES_MEGA_MONEY_ENGINE_PART_4_OF_5.md:L2283,monitoring,content-heavy websites,,Identify important older pages that likely need updating.,99,999,$99–$999/month,True,3,0,very_low,5/5,,DISCOVERED,0,,80,EXECUTE_NOW,18,20,20,12,0,5,5,1,False,False
ME-0124,Inbox Triage Service,HERMES_MEGA_MONEY_ENGINE_PART_2_OF_5.md,HERMES_MEGA_MONEY_ENGINE_PART_2_OF_5.md:L1774,inbox_ops,small businesses with busy shared inboxes,"The customer currently performs this work manually, inconsistently, too late, or not at all. The commercial opportunity is to replace repetitive analysis/admin/research with a structured Hermes workflow.",Classify incoming messages into priority/action categories and prepare summaries.,299,1000,"$299–$1,000/month",True,3,None,low,5/5,- Direct outreach to businesses visibly showing the problem. - Existing CATALYX contacts where relevant. - Local business directories and LinkedIn. - Partnerships with agencies/bookkeepers/consultants/trades. - Demonstration using lawful public information. - Upsell from adjacent Hermes services.,DISCOVERED,0,,79,VALIDATE_NEXT,20,16,20,7,10,5,1,1,False,True
ME-0130,Customer Risk Flagging,HERMES_MEGA_MONEY_ENGINE_PART_2_OF_5.md,HERMES_MEGA_MONEY_ENGINE_PART_2_OF_5.md:L2956,risk_ops,project/service businesses,"The customer currently performs this work manually, inconsistently, too late, or not at all. The commercial opportunity is to replace repetitive analysis/admin/research with a structured Hermes workflow.","Flag jobs with signs of scope confusion, repeated changes, payment delays or communication risk.",299,1500,"$299–$1,500/month",True,3,None,low,5/5,- Direct outreach to businesses visibly showing the problem. - Existing CATALYX contacts where relevant. - Local business directories and LinkedIn. - Partnerships with agencies/bookkeepers/consultants/trades. - Demonstration using lawful public information. - Upsell from adjacent Hermes services.,DISCOVERED,0,,79,VALIDATE_NEXT,20,16,20,7,10,5,1,1,False,True
ME-0131,Project Risk Register Service,HERMES_MEGA_MONEY_ENGINE_PART_2_OF_5.md,HERMES_MEGA_MONEY_ENGINE_PART_2_OF_5.md:L3153,risk_ops,project-based businesses,"The customer currently performs this work manually, inconsistently, too late, or not at all. The commercial opportunity is to replace repetitive analysis/admin/research with a structured Hermes workflow.","Maintain risk register with owner, status, impact and mitigation next step.",299,1500,"$299–$1,500/month",True,3,None,low,5/5,- Direct outreach to businesses visibly showing the problem. - Existing CATALYX contacts where relevant. - Local business directories and LinkedIn. - Partnerships with agencies/bookkeepers/consultants/trades. - Demonstration using lawful public information. - Upsell from adjacent Hermes services.,DISCOVERED,0,,79,VALIDATE_NEXT,20,16,20,7,10,5,1,1,False,True
ME-0132,Issue Tracker Management,HERMES_MEGA_MONEY_ENGINE_PART_2_OF_5.md,HERMES_MEGA_MONEY_ENGINE_PART_2_OF_5.md:L3350,risk_ops,teams handling recurring issues,"The customer currently performs this work manually, inconsistently, too late, or not at all. The commercial opportunity is to replace repetitive analysis/admin/research with a structured Hermes workflow.",Turn messages and notes into structured issues with status and ownership.,299,1500,"$299–$1,500/month",True,3,None,low,5/5,- Direct outreach to businesses visibly showing the problem. - Existing CATALYX contacts where relevant. - Local business directories and LinkedIn. - Partnerships with agencies/bookkeepers/consultants/trades. - Demonstration using lawful public information. - Upsell from adjacent Hermes services.,DISCOVERED,0,,79,VALIDATE_NEXT,20,16,20,7,10,5,1,1,False,True
ME-0133,Action Register Service,HERMES_MEGA_MONEY_ENGINE_PART_2_OF_5.md,HERMES_MEGA_MONEY_ENGINE_PART_2_OF_5.md:L3547,risk_ops,teams with frequent meetings,"The customer currently performs this work manually, inconsistently, too late, or not at all. The commercial opportunity is to replace repetitive analysis/admin/research with a structured Hermes workflow.",Convert meetings and emails into an updated action register.,299,1500,"$299–$1,500/month",True,3,None,low,5/5,- Direct outreach to businesses visibly showing the problem. - Existing CATALYX contacts where relevant. - Local business directories and LinkedIn. - Partnerships with agencies/bookkeepers/consultants/trades. - Demonstration using lawful public information. - Upsell from adjacent Hermes services.,DISCOVERED,0,,79,VALIDATE_NEXT,20,16,20,7,10,5,1,1,False,True
ME-0134,Decision Log Service,HERMES_MEGA_MONEY_ENGINE_PART_2_OF_5.md,HERMES_MEGA_MONEY_ENGINE_PART_2_OF_5.md:L3744,risk_ops,project and management teams,"The customer currently performs this work manually, inconsistently, too late, or not at all. The commercial opportunity is to replace repetitive analysis/admin/research with a structured Hermes workflow.","Maintain a traceable record of decisions, dates, rationale and owners.",299,1500,"$299–$1,500/month",True,3,None,low,5/5,- Direct outreach to businesses visibly showing the problem. - Existing CATALYX contacts where relevant. - Local business directories and LinkedIn. - Partnerships with agencies/bookkeepers/consultants/trades. - Demonstration using lawful public information. - Upsell from adjacent Hermes services.,DISCOVERED,0,,79,VALIDATE_NEXT,20,16,20,7,10,5,1,1,False,True
ME-0457,New Location Opening Monitor,HERMES_MEGA_MONEY_ENGINE_PART_5_OF_5.md,HERMES_MEGA_MONEY_ENGINE_PART_5_OF_5.md:L11287,trigger_leads,local B2B services,,Monitor public location-opening signals.,299,299,**NZ$299–799/month**,True,1,0,medium,,,DISCOVERED,0,,79,VALIDATE_NEXT,22,9,20,14,6,3,5,1,False,False
ME-0458,Hiring/Growth Signal Leads,HERMES_MEGA_MONEY_ENGINE_PART_5_OF_5.md,HERMES_MEGA_MONEY_ENGINE_PART_5_OF_5.md:L11496,trigger_leads,B2B sellers,,Find companies with hiring/growth signals and map likely needs.,299,299,**NZ$299–799/month**,True,1,0,medium,,,DISCOVERED,0,,79,VALIDATE_NEXT,22,9,20,14,6,3,5,1,False,False
ME-0475,Agency Client Research Service,HERMES_MEGA_MONEY_ENGINE_PART_5_OF_5.md,HERMES_MEGA_MONEY_ENGINE_PART_5_OF_5.md:L15049,white_label,marketing/web agencies,,Supply niche-specific researched prospects and proof notes.,299,299,**NZ$299–799/month**,True,1,0,medium,,,DISCOVERED,0,,79,VALIDATE_NEXT,22,9,20,14,6,3,5,1,False,False
ME-0477,Bookkeeper Lead Reactivation Partner Service,HERMES_MEGA_MONEY_ENGINE_PART_5_OF_5.md,HERMES_MEGA_MONEY_ENGINE_PART_5_OF_5.md:L15467,white_label,bookkeepers and SME advisors,,Offer white-label lead/reactivation service through bookkeepers.,299,299,**NZ$299–999/month**,True,1,0,medium,,,DISCOVERED,0,,79,VALIDATE_NEXT,22,9,20,14,6,3,5,1,False,False
ME-0484,Managed IT Referral Network,HERMES_MEGA_MONEY_ENGINE_PART_5_OF_5.md,HERMES_MEGA_MONEY_ENGINE_PART_5_OF_5.md:L16930,white_label,MSPs and IT providers,,Create white-label/referral service menu.,299,299,"**NZ$299–1,000/month**",True,1,0,medium,,,DISCOVERED,0,,79,VALIDATE_NEXT,22,9,20,14,6,3,5,1,False,False
ME-0491,Weekly Pipeline Clean-Up Service,HERMES_MEGA_MONEY_ENGINE_PART_5_OF_5.md,HERMES_MEGA_MONEY_ENGINE_PART_5_OF_5.md:L18393,sales_enablement,sales teams,,"Every Friday flag stale deals, missing fields and next actions.",299,299,**NZ$299–799/month**,True,1,0,medium,,,DISCOVERED,0,,79,VALIDATE_NEXT,22,9,20,14,6,3,5,1,False,False
ME-0490,Post-Meeting Follow-Up Subscription,HERMES_MEGA_MONEY_ENGINE_PART_5_OF_5.md,HERMES_MEGA_MONEY_ENGINE_PART_5_OF_5.md:L18184,sales_enablement,sales/account teams,,"Turn notes into action summary, CRM update and follow-up draft.",199,199,**NZ$199–799/month**,True,3,0,medium,,,DISCOVERED,0,,78,VALIDATE_NEXT,20,14,20,12,6,3,3,1,True,False
ME-0040,Case Study Creation Service,HERMES_MEGA_MONEY_ENGINE_PART_1_OF_5.md,HERMES_MEGA_MONEY_ENGINE_PART_1_OF_5.md:L4334,,Businesses with completed jobs but weak marketing proof.,,"Turn photos, job notes and outcomes into website case studies, posts, email content and sales snippets.",None,None,,False,1,0,very_low,5/5,,DISCOVERED,0,,77,VALIDATE_NEXT,25,20,4,12,6,5,5,1,False,False
ME-0058,Personalised Cold Email Packs,HERMES_MEGA_MONEY_ENGINE_PART_1_OF_5.md,HERMES_MEGA_MONEY_ENGINE_PART_1_OF_5.md:L7089,,B2B companies with known prospect lists.,,Research prospects and produce fact-based personalised opening lines and email drafts.,None,None,,False,1,0,very_low,5/5,,DISCOVERED,0,,77,VALIDATE_NEXT,25,20,4,12,6,5,5,1,False,False
ME-0075,Job / Opportunity Aggregation Service,HERMES_MEGA_MONEY_ENGINE_PART_1_OF_5.md,HERMES_MEGA_MONEY_ENGINE_PART_1_OF_5.md:L9844,,"Contractors, freelancers, niche jobseekers.",,Curated recurring feed of only matching jobs/projects/opportunities.,None,None,,True,7,0,very_low,5/5,,DISCOVERED,0,,77,VALIDATE_NEXT,15,20,20,12,0,5,5,1,False,False
ME-0078,Document Conversion / Knowledge Structuring,HERMES_MEGA_MONEY_ENGINE_PART_1_OF_5.md,HERMES_MEGA_MONEY_ENGINE_PART_1_OF_5.md:L10279,,"Businesses with messy PDFs, Word docs, spreadsheets and manuals.",,"Convert document collections into organised, searchable knowledge structures and summaries.",None,None,,False,1,0,very_low,5/5,,DISCOVERED,0,,77,VALIDATE_NEXT,25,20,4,12,6,5,5,1,False,False
ME-0094,Renewal Reminder Service,HERMES_MEGA_MONEY_ENGINE_PART_1_OF_5.md,HERMES_MEGA_MONEY_ENGINE_PART_1_OF_5.md:L13082,retention,"businesses with recurring servicing, inspections, memberships or renewals","The customer currently performs this work manually, inconsistently, too late, or not at all. The commercial opportunity is to replace repetitive analysis/admin/research with a structured Hermes workflow.","Prepare renewal reminders, due-date lists and rebooking prompts.",149,999,$199–$999 setup or $149–$599/month,True,3,None,low,5/5,- Direct outreach to businesses visibly showing the problem. - Existing CATALYX contacts where relevant. - Local business directories and LinkedIn. - Partnerships with agencies/bookkeepers/consultants/trades. - Demonstration using lawful public information. - Upsell from adjacent Hermes services.,DISCOVERED,0,,77,VALIDATE_NEXT,20,16,20,5,10,5,1,1,False,True
ME-0095,Customer Anniversary Campaigns,HERMES_MEGA_MONEY_ENGINE_PART_1_OF_5.md,HERMES_MEGA_MONEY_ENGINE_PART_1_OF_5.md:L13279,retention,service businesses with dated project histories,"The customer currently performs this work manually, inconsistently, too late, or not at all. The commercial opportunity is to replace repetitive analysis/admin/research with a structured Hermes workflow.","Create anniversary follow-ups, maintenance reminders, review requests and upsells.",149,999,$199–$999 setup or $149–$599/month,True,3,None,low,5/5,- Direct outreach to businesses visibly showing the problem. - Existing CATALYX contacts where relevant. - Local business directories and LinkedIn. - Partnerships with agencies/bookkeepers/consultants/trades. - Demonstration using lawful public information. - Upsell from adjacent Hermes services.,DISCOVERED,0,,77,VALIDATE_NEXT,20,16,20,5,10,5,1,1,False,True
ME-0099,Supplier Price Change Alerts,HERMES_MEGA_MONEY_ENGINE_PART_1_OF_5.md,HERMES_MEGA_MONEY_ENGINE_PART_1_OF_5.md:L14067,monitoring,product businesses and trades,"The customer currently performs this work manually, inconsistently, too late, or not at all. The commercial opportunity is to replace repetitive analysis/admin/research with a structured Hermes workflow.",Track approved public supplier prices and report meaningful changes.,99,999,$99–$999/month depending scope,True,3,None,low,5/5,- Direct outreach to businesses visibly showing the problem. - Existing CATALYX contacts where relevant. - Local business directories and LinkedIn. - Partnerships with agencies/bookkeepers/consultants/trades. - Demonstration using lawful public information. - Upsell from adjacent Hermes services.,DISCOVERED,0,,77,VALIDATE_NEXT,20,16,20,5,10,5,1,1,False,True
ME-0100,Supplier Risk Monitoring,HERMES_MEGA_MONEY_ENGINE_PART_1_OF_5.md,HERMES_MEGA_MONEY_ENGINE_PART_1_OF_5.md:L14264,monitoring,businesses dependent on key suppliers,"The customer currently performs this work manually, inconsistently, too late, or not at all. The commercial opportunity is to replace repetitive analysis/admin/research with a structured Hermes workflow.","Monitor public supplier changes such as closures, discontinued products, lead-time notices or ownership changes.",99,999,$99–$999/month depending scope,True,3,None,low,5/5,- Direct outreach to businesses visibly showing the problem. - Existing CATALYX contacts where relevant. - Local business directories and LinkedIn. - Partnerships with agencies/bookkeepers/consultants/trades. - Demonstration using lawful public information. - Upsell from adjacent Hermes services.,DISCOVERED,0,,77,VALIDATE_NEXT,20,16,20,5,10,5,1,1,False,True
ME-0110,Estimate Scope Library Builder,HERMES_MEGA_MONEY_ENGINE_PART_1_OF_5.md,HERMES_MEGA_MONEY_ENGINE_PART_1_OF_5.md:L16234,quote_ops,trades and project-based businesses,"The customer currently performs this work manually, inconsistently, too late, or not at all. The commercial opportunity is to replace repetitive analysis/admin/research with a structured Hermes workflow.",Create reusable scope blocks for common job types.,99,1200,"$199–$1,200 setup or $99–$599/month",True,3,None,low,5/5,- Direct outreach to businesses visibly showing the problem. - Existing CATALYX contacts where relevant. - Local business directories and LinkedIn. - Partnerships with agencies/bookkeepers/consultants/trades. - Demonstration using lawful public information. - Upsell from adjacent Hermes services.,DISCOVERED,0,,77,VALIDATE_NEXT,20,16,20,5,10,5,1,1,False,True
